AGENTE,FECHA,FECHA_IDX,gen_mes,comp_bols_mes,comp_cont_mes,comp_recon_mes,demanda_real_mes,comp_cont_reg_mes,vent_cont_SICEP_mes,vent_cont_no_reg_mes,vent_cont_ener_mes,precio_bolsa_mes,precio_prom_cont_reg_mes,precio_prom_cont_no_reg_mes,pandemia,ONI,PANDEMIA,Demanda_UPME,EXP_BOLSA
SOEC,2026-01-01,1.0,0.0,-0.21425037814948786,-0.9130407102272841,0.0,-0.9130328513205714,0.0,0.0,-0.9130407102272841,-0.7123712900173333,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.532620587218916,0.0,1.3843884738339673,0.0
SPRG,2026-01-01,1.0,-1.622825687823503,-0.6602205072477128,-0.8317836451795767,0.0,-0.49836264590042495,0.0,-0.6710634335404805,-0.8317836451795767,-0.8639531294106161,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.532620587218916,0.0,1.3843884738339673,0.0
TBSG,2026-01-01,1.0,-3.533883558890864,-1.0917501477854372,0.0,-2.093507856003841,-1.1214326277814621,0.0,0.0,0.0,-0.21410188176500858,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.532620587218916,0.0,1.3843884738339673,0.0
TCIG,2026-01-01,1.0,-0.3806115836453436,-1.1654620135292917,0.0,-0.3571955488652532,-1.1769805106205413,0.0,0.0,0.0,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.532620587218916,0.0,1.3843884738339673,0.0
TRMG,2026-01-01,1.0,-2.562747877110686,-2.5271235236891303,-0.3703239056099201,-1.628356749541844,-2.534538612095902,0.0,-0.6051296734837065,-0.3703239056099201,-3.5287013724734915,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.532620587218916,0.0,1.3843884738339673,0.0
BTGC,2026-02-01,2.0,0.0,-0.43869911245642923,-0.44571897849145703,0.0,0.0,0.0,-0.21193623249629875,-0.44571897849145703,-0.4674232089292092,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
CHVG,2026-02-01,2.0,-3.526848936001727,-2.80690263965612,-0.9483457685467527,-3.502060250404879,-2.637768436578085,0.0,-0.507139324428937,-0.9483457685467527,-3.5239363070233103,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
CMMC,2026-02-01,2.0,0.0,-0.6436921426885551,-0.6438949033252603,0.0,-0.6439078496807839,-0.6438920266105453,0.0,-0.6438875976712111,-0.4218004195808117,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
CNSC,2026-02-01,2.0,0.0,-3.496781699192928,-3.5403252317841494,0.0,-3.5399952746193217,-3.5397772925116056,0.0,-0.7821403017087044,-0.23780191091069083,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
CSIC,2026-02-01,2.0,0.0,-0.26016873543208485,-0.2602123349759861,0.0,-0.2602398573618177,-0.26020485991411063,-0.14105367350152742,-0.26023761662787276,-0.14049464688326646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EMIC,2026-02-01,2.0,0.0,-3.508856509394452,-3.1796482346108212,0.0,-3.540747367676706,-2.930175187267373,0.0,-2.6479907789743447,-0.5304956012251185,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EMIG,2026-02-01,2.0,-0.6600856728137386,-2.0246352049705063,-3.0658950146985564,0.0,0.0,0.0,-0.21429084873982437,-3.0658950146985564,-3.078015094180391,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EMSC,2026-02-01,2.0,0.0,-3.5062946509492523,-3.536680782622454,0.0,-3.5383731629161885,-3.5370940169619085,0.0,-3.5035120123928625,-0.12186308301874399,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EMUG,2026-02-01,2.0,-3.527098548816867,-2.5247407711568957,-1.5350808015801456,-1.8377051147224566,-3.5398570821840116,0.0,-0.14106796085953568,-1.5350808015801456,-3.5310150739757646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
ENDC,2026-02-01,2.0,0.0,-0.6098311113384962,-3.5209609578479983,0.0,-3.5163968693601917,-0.5079122861934185,0.0,-3.5385827857530106,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
ENDG,2026-02-01,2.0,-3.5391461593010884,-3.328077145840062,-3.2994782487901917,-3.528612253437081,-3.527362365841415,0.0,-0.6507326478206507,-3.2994782487901917,-3.52628026966697,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EPMC,2026-02-01,2.0,0.0,-3.518319753296895,-3.540398601421505,0.0,-3.5403746901439597,-3.540246396977001,0.0,-3.5400162001731794,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EPMG,2026-02-01,2.0,-3.538832523253624,-2.8454924242958755,-3.4456183622604586,-3.522330971453554,-3.535877056290284,0.0,-0.5601752017072757,-3.4456183622604586,-3.539453117534544,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EPSC,2026-02-01,2.0,0.0,-0.4413213131537282,-3.5332612618879478,0.0,-3.5329582383015095,-3.53484576898797,0.0,-3.527764799413431,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
EPSG,2026-02-01,2.0,-3.537128332564667,-3.0161339914071377,-2.1457481889250145,-3.5189507975969305,-3.487687306585451,0.0,-0.6182980223930648,-2.1457481889250145,-3.5130280215596366,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
ESSC,2026-02-01,2.0,0.0,-3.5228720648919527,-3.540441012455817,0.0,-3.5404081738274558,-3.540317454791592,0.0,-0.6703960227919844,-0.24938602348024339,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
GASC,2026-02-01,2.0,0.0,-0.8767754981962468,-3.525480717887803,0.0,0.0,0.0,-0.6509955781350976,-3.525480717887803,-3.523851070983248,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
GECC,2026-02-01,2.0,0.0,-0.46943308459399224,-3.3515117242735295,0.0,-3.3313264103653673,0.0,0.0,-3.3515117242735295,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
GECG,2026-02-01,2.0,-3.519413438412606,-2.942289110413019,-1.1691148207375892,-2.5923854639189114,-3.4223275016187737,0.0,-0.5299347387591872,-1.1691148207375892,-3.5174056452356273,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
GNCC,2026-02-01,2.0,0.0,-3.444762683823632,-3.5372266786889135,0.0,-3.5329615037887194,-3.52143915706115,-0.24938637900281208,-3.5362498282549586,-3.537737163229156,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
HIMG,2026-02-01,2.0,-2.6903902105856816,-3.4892704521944355,-2.415009048069523,-2.2500959572742363,-3.4896349150157913,0.0,-0.4379054888226429,-2.415009048069523,-3.527991546792142,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
ISGC,2026-02-01,2.0,0.0,-0.1992347144160685,-3.5396379499927373,0.0,-3.5399704682294293,0.0,0.0,-3.5397584257575794,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
ISGG,2026-02-01,2.0,-3.5355487919829387,-2.7863084120222124,-0.41329369120230486,-3.5269021669954053,-3.5137786310907444,0.0,-0.6428368204689063,-0.41329369120230486,-3.523535508867007,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
NTCG,2026-02-01,2.0,-3.501510169229978,-0.8989714707431156,-0.9189262066728836,-1.246925856292022,-0.6350260701288646,0.0,-0.6340559037889156,-0.9189262066728836,-0.9102816335746765,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
RTQC,2026-02-01,2.0,0.0,-2.6481937596574765,-3.4897329154093217,0.0,-3.5213817005926003,-3.5011274262846026,-0.6198743594967449,-2.897904628289564,-2.530676532490424,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
SOCG,2026-02-01,2.0,-2.3270062429057385,-0.7755731971800615,0.0,-1.5677627645862138,-0.717142927065723,0.0,0.0,0.0,-0.8093504727946952,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
SOEC,2026-02-01,2.0,0.0,-0.21425037814948786,-0.9130407102272841,0.0,-0.9130328513205714,0.0,0.0,-0.9130407102272841,-0.7123712900173333,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
SPRG,2026-02-01,2.0,-1.622825687823503,-0.6602205072477128,-0.8317836451795767,0.0,-0.49836264590042495,0.0,-0.6710634335404805,-0.8317836451795767,-0.8639531294106161,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
TBSG,2026-02-01,2.0,-3.533883558890864,-1.0917501477854372,0.0,-2.093507856003841,-1.1214326277814621,0.0,0.0,0.0,-0.21410188176500858,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
TCIG,2026-02-01,2.0,-0.3806115836453436,-1.1654620135292917,0.0,-0.3571955488652532,-1.1769805106205413,0.0,0.0,0.0,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
TRMG,2026-02-01,2.0,-2.562747877110686,-2.5271235236891303,-0.3703239056099201,-1.628356749541844,-2.534538612095902,0.0,-0.6051296734837065,-0.3703239056099201,-3.5287013724734915,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.29667140200141573,0.0,0.9318134436403291,0.0
BTGC,2026-03-01,3.0,0.0,-0.43869911245642923,-0.44571897849145703,0.0,0.0,0.0,-0.21193623249629875,-0.44571897849145703,-0.4674232089292092,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
CHVG,2026-03-01,3.0,-3.526848936001727,-2.80690263965612,-0.9483457685467527,-3.502060250404879,-2.637768436578085,0.0,-0.507139324428937,-0.9483457685467527,-3.5239363070233103,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
CMMC,2026-03-01,3.0,0.0,-0.6436921426885551,-0.6438949033252603,0.0,-0.6439078496807839,-0.6438920266105453,0.0,-0.6438875976712111,-0.4218004195808117,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
CNSC,2026-03-01,3.0,0.0,-3.496781699192928,-3.5403252317841494,0.0,-3.5399952746193217,-3.5397772925116056,0.0,-0.7821403017087044,-0.23780191091069083,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
CSIC,2026-03-01,3.0,0.0,-0.26016873543208485,-0.2602123349759861,0.0,-0.2602398573618177,-0.26020485991411063,-0.14105367350152742,-0.26023761662787276,-0.14049464688326646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EMIC,2026-03-01,3.0,0.0,-3.508856509394452,-3.1796482346108212,0.0,-3.540747367676706,-2.930175187267373,0.0,-2.6479907789743447,-0.5304956012251185,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EMIG,2026-03-01,3.0,-0.6600856728137386,-2.0246352049705063,-3.0658950146985564,0.0,0.0,0.0,-0.21429084873982437,-3.0658950146985564,-3.078015094180391,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EMSC,2026-03-01,3.0,0.0,-3.5062946509492523,-3.536680782622454,0.0,-3.5383731629161885,-3.5370940169619085,0.0,-3.5035120123928625,-0.12186308301874399,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EMUG,2026-03-01,3.0,-3.527098548816867,-2.5247407711568957,-1.5350808015801456,-1.8377051147224566,-3.5398570821840116,0.0,-0.14106796085953568,-1.5350808015801456,-3.5310150739757646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
ENDC,2026-03-01,3.0,0.0,-0.6098311113384962,-3.5209609578479983,0.0,-3.5163968693601917,-0.5079122861934185,0.0,-3.5385827857530106,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
ENDG,2026-03-01,3.0,-3.5391461593010884,-3.328077145840062,-3.2994782487901917,-3.528612253437081,-3.527362365841415,0.0,-0.6507326478206507,-3.2994782487901917,-3.52628026966697,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EPMC,2026-03-01,3.0,0.0,-3.518319753296895,-3.540398601421505,0.0,-3.5403746901439597,-3.540246396977001,0.0,-3.5400162001731794,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EPMG,2026-03-01,3.0,-3.538832523253624,-2.8454924242958755,-3.4456183622604586,-3.522330971453554,-3.535877056290284,0.0,-0.5601752017072757,-3.4456183622604586,-3.539453117534544,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EPSC,2026-03-01,3.0,0.0,-0.4413213131537282,-3.5332612618879478,0.0,-3.5329582383015095,-3.53484576898797,0.0,-3.527764799413431,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
EPSG,2026-03-01,3.0,-3.537128332564667,-3.0161339914071377,-2.1457481889250145,-3.5189507975969305,-3.487687306585451,0.0,-0.6182980223930648,-2.1457481889250145,-3.5130280215596366,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
ESSC,2026-03-01,3.0,0.0,-3.5228720648919527,-3.540441012455817,0.0,-3.5404081738274558,-3.540317454791592,0.0,-0.6703960227919844,-0.24938602348024339,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
GASC,2026-03-01,3.0,0.0,-0.8767754981962468,-3.525480717887803,0.0,0.0,0.0,-0.6509955781350976,-3.525480717887803,-3.523851070983248,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
GECC,2026-03-01,3.0,0.0,-0.46943308459399224,-3.3515117242735295,0.0,-3.3313264103653673,0.0,0.0,-3.3515117242735295,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
GECG,2026-03-01,3.0,-3.519413438412606,-2.942289110413019,-1.1691148207375892,-2.5923854639189114,-3.4223275016187737,0.0,-0.5299347387591872,-1.1691148207375892,-3.5174056452356273,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
GNCC,2026-03-01,3.0,0.0,-3.444762683823632,-3.5372266786889135,0.0,-3.5329615037887194,-3.52143915706115,-0.24938637900281208,-3.5362498282549586,-3.537737163229156,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
HIMG,2026-03-01,3.0,-2.6903902105856816,-3.4892704521944355,-2.415009048069523,-2.2500959572742363,-3.4896349150157913,0.0,-0.4379054888226429,-2.415009048069523,-3.527991546792142,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
ISGC,2026-03-01,3.0,0.0,-0.1992347144160685,-3.5396379499927373,0.0,-3.5399704682294293,0.0,0.0,-3.5397584257575794,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
ISGG,2026-03-01,3.0,-3.5355487919829387,-2.7863084120222124,-0.41329369120230486,-3.5269021669954053,-3.5137786310907444,0.0,-0.6428368204689063,-0.41329369120230486,-3.523535508867007,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
NTCG,2026-03-01,3.0,-3.501510169229978,-0.8989714707431156,-0.9189262066728836,-1.246925856292022,-0.6350260701288646,0.0,-0.6340559037889156,-0.9189262066728836,-0.9102816335746765,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
RTQC,2026-03-01,3.0,0.0,-2.6481937596574765,-3.4897329154093217,0.0,-3.5213817005926003,-3.5011274262846026,-0.6198743594967449,-2.897904628289564,-2.530676532490424,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
SOCG,2026-03-01,3.0,-2.3270062429057385,-0.7755731971800615,0.0,-1.5677627645862138,-0.717142927065723,0.0,0.0,0.0,-0.8093504727946952,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
SOEC,2026-03-01,3.0,0.0,-0.21425037814948786,-0.9130407102272841,0.0,-0.9130328513205714,0.0,0.0,-0.9130407102272841,-0.7123712900173333,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
SPRG,2026-03-01,3.0,-1.622825687823503,-0.6602205072477128,-0.8317836451795767,0.0,-0.49836264590042495,0.0,-0.6710634335404805,-0.8317836451795767,-0.8639531294106161,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
TBSG,2026-03-01,3.0,-3.533883558890864,-1.0917501477854372,0.0,-2.093507856003841,-1.1214326277814621,0.0,0.0,0.0,-0.21410188176500858,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
TCIG,2026-03-01,3.0,-0.3806115836453436,-1.1654620135292917,0.0,-0.3571955488652532,-1.1769805106205413,0.0,0.0,0.0,0.0,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
TRMG,2026-03-01,3.0,-2.562747877110686,-2.5271235236891303,-0.3703239056099201,-1.628356749541844,-2.534538612095902,0.0,-0.6051296734837065,-0.3703239056099201,-3.5287013724734915,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,-0.0607222167839155,0.0,1.6403727392958642,0.0
BTGC,2026-04-01,4.0,0.0,-0.43869911245642923,-0.44571897849145703,0.0,0.0,0.0,-0.21193623249629875,-0.44571897849145703,-0.4674232089292092,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
CHVG,2026-04-01,4.0,-3.526848936001727,-2.80690263965612,-0.9483457685467527,-3.502060250404879,-2.637768436578085,0.0,-0.507139324428937,-0.9483457685467527,-3.5239363070233103,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
CMMC,2026-04-01,4.0,0.0,-0.6436921426885551,-0.6438949033252603,0.0,-0.6439078496807839,-0.6438920266105453,0.0,-0.6438875976712111,-0.4218004195808117,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
CNSC,2026-04-01,4.0,0.0,-3.496781699192928,-3.5403252317841494,0.0,-3.5399952746193217,-3.5397772925116056,0.0,-0.7821403017087044,-0.23780191091069083,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
CSIC,2026-04-01,4.0,0.0,-0.26016873543208485,-0.2602123349759861,0.0,-0.2602398573618177,-0.26020485991411063,-0.14105367350152742,-0.26023761662787276,-0.14049464688326646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
EMIC,2026-04-01,4.0,0.0,-3.508856509394452,-3.1796482346108212,0.0,-3.540747367676706,-2.930175187267373,0.0,-2.6479907789743447,-0.5304956012251185,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
EMIG,2026-04-01,4.0,-0.6600856728137386,-2.0246352049705063,-3.0658950146985564,0.0,0.0,0.0,-0.21429084873982437,-3.0658950146985564,-3.078015094180391,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
EMSC,2026-04-01,4.0,0.0,-3.5062946509492523,-3.536680782622454,0.0,-3.5383731629161885,-3.5370940169619085,0.0,-3.5035120123928625,-0.12186308301874399,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
EMUG,2026-04-01,4.0,-3.527098548816867,-2.5247407711568957,-1.5350808015801456,-1.8377051147224566,-3.5398570821840116,0.0,-0.14106796085953568,-1.5350808015801456,-3.5310150739757646,-0.9116935323223823,-1.7183081610977136,-1.5908892486050006,0.0,0.1752269684335848,0.0,1.3876831574247512,0.0
